eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
162.12,1.4199999999999995,400,0.001104245,0.030639648,1.8251954,-0.0002563238,0.022490775,0.7010177075862885,160,81920,3556.54884006083,1310720
150.04,1.4709999999999999,406,0.0009878527,0.031066895,1.8649905,-0.0005440279,0.022729032,0.706619918346405,161,82432,3576.702716745902,1318912
155.68,1.4979999999999998,408,0.00090167206,0.01953125,1.6837614,-0.0005263542,0.017129848,0.7329206168651581,162,82944,3596.7783421119675,1327104
133.57,1.4039999999999995,391,0.0006199078,0.023132324,1.8105391,0.0006975842,0.020283356,0.7557843923568726,163,83456,3617.6976476828568,1335296
144.18,1.4,409,0.00088294817,0.02178955,1.7593781,0.00016331267,0.01787596,0.7690237462520599,164,83968,3637.7257047828753,1343488
146.14,1.4249999999999998,397,0.0009831898,0.031188965,1.8134025,-0.00036835758,0.01653539,0.7873293161392212,165,84480,3658.3258268099744,1351680
150.38,1.3399999999999994,408,0.0009602349,0.028808594,1.8088717,0.00029706772,0.013089329,0.7815785109996796,166,84992,3678.3890348039567,1359872
146.62,1.33,401,0.0017239689,0.03753662,1.742613,0.000868922,0.02147723,0.7025238573551178,167,85504,3698.8066300658975,1368064
127.87,1.3970000000000002,392,0.00085419614,0.024475098,1.6265147,-0.00014181263,0.017444579,0.6912239491939545,168,86016,3719.7039427289274,1376256
138.75,1.4089999999999996,406,0.00089823734,0.024902344,1.6782902,0.00014777639,0.021752601,0.6674742996692657,169,86528,3739.8726993128657,1384448
143.43,1.406,404,0.0007171193,0.011962891,1.7117139,-3.6357233e-06,0.014610554,0.7397432923316956,170,87040,3760.1383486939594,1392640
143.93,1.4529999999999998,401,0.00036789518,0.0071411133,1.5530065,-0.00011896413,0.0221481,0.7131049036979675,171,87552,3780.5343131178524,1400832
137.31,1.469,403,0.0007407018,0.026489258,1.6268896,-0.00034617007,0.017076852,0.7661622613668442,172,88064,3800.843038874911,1409024
143.57,1.462,393,0.00041332075,0.008483887,1.4816545,-0.0002680833,0.021683894,0.7629458755254745,173,88576,3821.665838997811,1417216
148.45,1.4709999999999999,409,0.0008432402,0.031677246,1.6767588,-0.00053626695,0.017867297,0.7766039967536926,174,89088,3841.6567184499,1425408
145.79,1.4679999999999997,399,0.0006638361,0.018676758,1.6581856,-0.0006223939,0.019823808,0.7880533933639526,175,89600,3862.167025432922,1433600
139.55,1.4779999999999998,400,0.0005761944,0.017028809,1.752767,-0.00071520364,0.018953003,0.811109185218811,176,90112,3882.617536908947,1441792
121.86,1.523,386,0.000504489,0.012451172,1.5594394,-0.00019981334,0.027814686,0.766792893409729,177,90624,3903.804867489962,1449984
123.6,1.575,396,0.00047468126,0.011108398,1.6355413,8.3071645e-06,0.01983953,0.8046742230653763,178,91136,3924.4807467528153,1458176
151.36,1.4619999999999995,398,0.0013112341,0.048828125,1.6919353,-0.00045671023,0.016878,0.8031086325645447,179,91648,3945.028447740944,1466368
155.69,1.4659999999999997,413,0.0012646591,0.04345703,1.758431,0.00093134353,0.016719911,0.7804718166589737,180,92160,3964.8471809679177,1474560
142.24,1.558,398,0.0010539452,0.03363037,1.5403897,0.00045562699,0.021283388,0.7607938200235367,181,92672,3985.420870985836,1482752
119.63,1.3829999999999998,395,0.0006065866,0.012268066,1.7329056,5.4273463e-05,0.017375328,0.7806584537029266,182,93184,4006.1230547928717,1490944
143.17,1.3279999999999996,401,0.00038656336,0.0072021484,1.6616558,-0.0004800998,0.014532057,0.780232772231102,183,93696,4026.513109831838,1499136
146.88,1.4529999999999998,392,0.00038093358,0.0079956055,1.7039338,-0.00021114064,0.020470273,0.7434955537319183,184,94208,4047.373595696874,1507328
138.68,1.5189999999999997,404,0.00089713535,0.030639648,1.6456485,0.000396351,0.019252045,0.7428614795207977,185,94720,4067.625129816821,1515520
141.8,1.452,395,0.000663353,0.02166748,1.5910558,-0.00038635323,0.021335503,0.7289371192455292,186,95232,4088.351008501835,1523712
140.43,1.474,404,0.0010457105,0.027954102,1.6926258,-0.00066480704,0.0151583925,0.8055713325738907,187,95744,4108.612245425815,1531904
135.94,1.389,392,0.0009261011,0.027038574,1.6871316,-0.00022677891,0.020249918,0.7507106512784958,188,96256,4129.476036606822,1540096
145.29,1.3999999999999997,409,0.0006415835,0.014831543,1.7150334,0.00031707613,0.022108348,0.7652390748262405,189,96768,4149.488544708816,1548288
149.02,1.4169999999999996,409,0.0005783606,0.020629883,1.7055461,0.00018671827,0.018190475,0.8074527680873871,190,97280,4169.510746557033,1556480
137.0,1.4239999999999997,396,0.0010262135,0.021850586,1.5742784,4.2458705e-06,0.020113083,0.8011178076267242,191,97792,4190.184688578825,1564672
144.36,1.5079999999999996,401,0.0006594072,0.016113281,1.752249,1.1509226e-05,0.023981791,0.765900507569313,192,98304,4210.594369773986,1572864
141.25,1.514,396,0.00063333986,0.012817383,1.6282322,0.0001749048,0.02265084,0.7618141025304794,193,98816,4231.256771584041,1581056
134.86,1.508,397,0.0032778904,0.06011963,1.622127,0.0017868287,0.020216873,0.780275359749794,194,99328,4251.841275601881,1589248
131.18,1.5220000000000002,389,0.0007826529,0.017578125,1.651859,0.00047873775,0.022074379,0.7925737053155899,195,99840,4272.860428449931,1597440
112.37,1.526,387,0.0012928541,0.042297363,1.5818582,0.0005847712,0.02177897,0.7716565430164337,196,100352,4294.0009761590045,1605632
136.81,1.4779999999999995,406,0.0006541995,0.014099121,1.6477374,-0.00010749971,0.016373035,0.7992980778217316,197,100864,4314.141514980001,1613824
141.37,1.4789999999999999,389,0.00073912484,0.020568848,1.5584099,-0.0002296906,0.019192996,0.7395002543926239,198,101376,4335.152862916002,1622016
153.84,1.5399999999999998,410,0.00089804124,0.028442383,1.7050995,0.0004704916,0.013078711,0.7770471572875977,199,101888,4355.131204384845,1630208
134.63,1.4259999999999997,382,0.0005290131,0.015930176,1.4980263,4.3789798e-05,0.01625132,0.7711805999279022,200,102400,4376.551346914843,1638400
109.19,1.4059999999999997,395,0.0006838523,0.024047852,1.4633232,-0.00023467449,0.022497956,0.7119586765766144,201,102912,4397.281054008985,1646592
140.21,1.5219999999999996,388,0.0016601746,0.047973633,1.435978,-5.347235e-05,0.022477698,0.7510472238063812,202,103424,4418.364603898954,1654784
138.84,1.555,403,0.00060727686,0.020568848,1.4653401,-0.0006842568,0.021158496,0.7561837285757065,203,103936,4438.696754739853,1662976
148.29,1.5389999999999997,400,0.001348307,0.040893555,1.5158423,0.00015161524,0.015218489,0.7958883494138718,204,104448,4459.136619016994,1671168
137.04,1.5309999999999997,391,0.00082135113,0.023498535,1.3697188,-0.0006595709,0.018118111,0.8149252235889435,205,104960,4480.055260029854,1679360
138.76,1.4609999999999996,406,0.0018485055,0.05883789,1.4201946,5.5392476e-05,0.01722662,0.7801127731800079,206,105472,4500.216583859874,1687552
